@relation 'unbalanced_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '-0.271WBN_LP_H_1.00-0.265WBN_LP_H_0.75+0.262WBN_EN_L_1.00+0.25 WBN_GC_L_1.00+0.25 WBN_EN_L_0.75...' numeric
@attribute -0.351WBN_LP_L_0.25-0.317WBN_LP_L_0.50+0.278PSA-0.257WBN_LP_L_0.75-0.246BBB... numeric
@attribute 0.377WBN_GC_H_0.25+0.343WBN_GC_H_0.50+0.324NumHBA-0.303WBN_GC_L_0.25-0.276WBN_GC_L_0.50... numeric
@attribute -0.396WBN_EN_H_0.25-0.328WBN_GC_H_0.50-0.327WBN_EN_H_0.50-0.325WBN_GC_H_0.25+0.306NumRot... numeric
@attribute -0.41WBN_LP_H_0.25-0.349WBN_GC_L_0.75-0.347WBN_GC_L_0.50-0.313WBN_GC_L_0.25-0.252WBN_LP_H_0.50... numeric
@attribute 0.398XLogP+0.352BadGroup-0.309NumHBD+0.284WBN_LP_H_0.25+0.271WBN_EN_H_0.25... numeric
@attribute 0.594BadGroup-0.451NumRot-0.263WBN_EN_H_0.25-0.246XLogP-0.24NumHBD... numeric
@attribute 0.389NumHBD-0.362WBN_EN_L_0.25+0.359WBN_EN_H_0.25-0.271WBN_EN_L_0.50-0.213PSA... numeric
@attribute -0.446XLogP+0.412WBN_LP_H_0.25-0.363MW-0.249WBN_GC_L_0.50-0.234WBN_GC_L_0.25... numeric
@attribute '0.629NumHBD-0.406NumHBA+0.348BadGroup+0.3  XLogP-0.247WBN_GC_L_0.75...' numeric
@attribute '-0.706BBB-0.406NumRot+0.25 WBN_EN_H_0.25-0.172NumHBD-0.167NumHBA...' numeric
@attribute '0.49 NumRot+0.43 BadGroup-0.403XLogP+0.306WBN_LP_L_0.25+0.207WBN_EN_H_0.25...' numeric
@attribute Outcome {Active,Inactive}

@data
1.092552,-0.058934,0.862149,-0.98319,0.278457,0.66356,-1.176892,1.257758,0.232514,-1.059317,1.427215,-0.044522,Inactive
1.997676,-0.09534,2.002435,1.584369,0.636186,-0.558968,0.771883,0.221937,-0.207946,-0.554236,-0.012186,0.357857,Inactive
2.101759,-0.430425,1.720621,1.583708,0.450951,-0.07308,0.442257,0.138559,-0.365259,-0.195015,-0.096028,0.272155,Inactive
2.271583,-0.31469,1.306913,1.201936,-0.416927,-0.147241,0.287819,-0.131566,-0.784085,-0.046487,0.003794,0.216728,Inactive
2.250231,-0.45731,1.500572,1.250213,0.631331,-0.440455,0.94397,0.255848,-0.021911,-0.274198,0.127849,0.219926,Inactive
2.303532,-0.394438,1.144729,0.945703,-0.083425,-0.434361,0.913424,0.245448,-0.342576,-0.505725,0.055155,0.124005,Inactive
1.681091,0.250517,1.839589,1.827403,1.741606,0.248244,0.152217,-0.940823,-0.043757,1.016981,-0.027214,0.642645,Inactive
1.913195,-0.067579,2.01907,1.549931,0.627516,-0.632095,0.854484,0.210319,-0.102524,-0.601247,-0.051476,0.415698,Inactive
2.353474,-1.168586,1.59144,0.156285,-0.06639,-0.215557,1.91048,-0.215967,-0.569313,0.573092,-0.015496,0.731845,Inactive
1.963702,-1.706318,0.746867,-0.111548,0.292229,-0.606908,1.142874,-0.300603,-0.571729,0.520104,0.455344,-0.362084,Inactive
3.321502,-2.539698,-0.226006,1.387615,0.92491,-0.238765,-0.906992,-0.012993,0.714719,-0.621581,-0.959017,0.258475,Inactive
-5.617043,1.252354,-0.957791,0.409531,-0.255834,-1.815744,0.143227,-0.208038,0.443526,1.150122,-0.079973,0.093132,Inactive
2.69373,-0.573293,1.388057,0.759616,-0.594745,-0.55174,1.254183,0.444997,-0.768948,1.224296,0.314854,0.740423,Inactive
3.177277,-3.401387,0.458552,0.33925,-0.596694,0.810009,-1.734406,-1.179242,-0.822808,-1.520947,-1.23864,-0.221148,Inactive
2.332897,-0.557972,0.740346,-5.391885,-1.339135,-0.815794,-1.692265,0.446183,-0.152222,-0.372833,1.275271,0.07952,Inactive
-3.186883,-2.538959,0.40483,-0.292034,1.325631,-1.976536,0.423946,-0.464863,0.653268,0.922837,0.691612,0.149713,Inactive
0.626725,3.10464,-1.12851,0.391323,-0.538653,-0.960691,1.148805,0.704456,-0.747031,0.966148,0.140755,0.116545,Inactive
1.614152,-3.059846,-2.625292,0.293705,0.088875,2.349261,1.434299,1.178045,1.77038,-0.332905,0.140521,-0.264697,Inactive
4.16519,-2.561593,1.554489,0.497604,0.855942,-1.356801,-1.179175,-0.194172,0.993137,0.9272,0.004971,0.33038,Inactive
3.112169,-0.663645,1.177331,0.889374,0.935191,-0.757959,-0.653174,0.479074,0.32011,0.497385,-0.10526,-0.776278,Inactive
0.587104,0.962639,6.800462,3.385647,-6.507542,0.374124,-2.28806,0.001394,0.404615,2.119736,-2.634499,2.180987,Inactive
4.396501,0.605137,-0.526915,-0.463713,-2.235084,-2.085434,-0.085893,-0.425026,0.48984,-1.240661,1.148522,-0.304417,Inactive
5.391463,-2.565715,-1.927975,2.950102,1.232432,0.6183,-1.474265,1.046574,0.012578,0.099209,-1.041123,0.215834,Inactive
0.280959,-0.381301,2.689713,1.95217,-0.325906,0.826337,-0.344526,-1.250267,-2.038475,-0.62707,0.283137,-0.422727,Inactive
2.713524,0.081626,2.336273,0.980239,0.955833,-1.409127,0.804079,0.756164,0.448033,0.105736,-0.416633,0.446334,Inactive
2.522733,0.038418,2.983992,1.533078,0.230979,-0.129877,0.64379,0.670034,-0.684654,0.860774,-0.97595,1.117282,Inactive
-1.710845,-1.101854,2.709612,-1.359389,-1.746319,4.336502,0.258151,0.061308,-0.264819,-0.548006,1.106834,-0.195064,Inactive
2.17014,-1.385807,1.413653,0.244649,0.952235,-0.740865,1.300908,-0.204131,-0.10301,0.285849,0.450955,-0.230129,Inactive
0.056031,1.276069,0.252382,1.025552,0.419677,0.877878,0.290415,-0.062093,-0.872496,0.954992,-0.138575,-0.066903,Inactive
1.381059,1.233985,-0.387112,0.263075,2.167509,0.674735,1.660562,0.556439,-1.732564,1.813772,0.205306,0.717231,Inactive
1.583754,1.250583,-1.10867,-0.403413,2.950912,-0.673128,1.991622,0.662652,-0.55545,1.052318,0.895956,-0.083557,Inactive
2.683048,-2.004419,0.692493,0.523858,-1.095117,0.95149,0.140524,-1.286264,-0.46282,-0.768541,0.985534,0.127992,Inactive
3.681954,-2.778192,-0.805146,-0.506661,1.135091,-0.300929,-0.090143,-0.399398,0.55502,-1.27454,-0.325133,0.097119,Inactive
8.158567,-1.653088,3.124817,-1.034068,-0.049641,0.98644,-1.983459,-1.414636,-1.634724,1.137162,-0.410346,-0.386266,Inactive
3.21261,-2.101481,0.957636,-0.351607,-0.673808,0.329691,0.019063,-0.555052,0.378865,0.25599,0.733972,0.217512,Inactive
4.011247,-1.219825,-0.140108,-2.748758,-2.408786,-3.679722,1.150581,0.355961,-0.516149,0.862866,0.032926,0.400424,Inactive
2.978213,-2.062567,-1.55636,-3.63337,-3.574212,-0.763437,1.049676,0.59332,1.121462,-0.239007,-1.232218,0.092961,Inactive
-2.912972,3.80242,0.562486,0.032925,-3.100274,-0.397819,0.745669,0.022193,-0.254978,-0.198893,-0.202924,-0.569649,Inactive
1.690234,-0.897652,1.824318,1.399041,0.66048,-0.12658,0.380274,-0.091216,-1.178445,-0.103784,0.227522,-0.161462,Inactive
-0.109444,-2.695783,-1.296324,0.225006,-0.507042,3.034097,1.002037,0.450035,0.4636,-0.308778,-0.419234,-1.720041,Inactive
3.404536,-0.429113,1.804289,-0.110539,0.196013,-1.195498,0.841596,0.765601,-0.02509,0.292773,-0.205499,-0.257636,Inactive
1.436815,-0.223028,1.690796,-0.10813,-2.396938,0.378117,0.765242,1.187416,2.061164,0.861886,-0.088427,-1.439631,Inactive
10.626959,2.563592,3.563234,-2.205134,2.473865,1.391252,0.442731,-2.352672,-0.030822,1.679737,-1.650679,0.495378,Inactive
2.47802,-1.007637,1.73267,-0.068272,-0.134255,-0.855807,1.874614,0.291376,-0.519207,1.392235,0.155114,0.23608,Inactive
-3.461618,-0.800412,-3.97617,0.086598,-0.127423,1.983124,0.755623,-0.762251,-1.503601,0.966932,-0.150464,-0.810467,Inactive
3.146829,-0.647651,1.691155,1.189547,0.507293,-0.005798,-0.324802,0.55825,-0.216335,1.091771,-0.597506,0.199508,Inactive
1.745791,-0.655449,0.943418,-0.176848,-1.865815,1.028693,0.920572,0.839309,1.865696,0.423888,0.146192,-1.11136,Inactive
3.326731,-0.654295,1.448082,0.767046,0.817047,-0.548577,0.426941,0.717727,0.350909,0.912711,-0.247267,0.140386,Inactive
1.780346,-0.649456,0.944252,-0.176812,-1.857504,1.021859,0.924473,0.839253,1.886342,0.416212,0.146021,-1.093692,Inactive
3.631127,-1.783823,0.796978,-0.139178,-0.595627,-1.226322,-1.009266,-0.910938,1.216774,0.654451,0.770002,-0.208578,Inactive
-0.841009,1.676161,0.409087,-2.90748,0.025025,-2.298949,2.054764,-0.782534,-1.453379,1.447425,-0.181472,-1.038344,Inactive
1.95827,-3.293667,-0.543976,-2.639196,0.275351,1.710713,-2.222073,-0.425273,0.794707,-0.834384,0.605885,0.73527,Inactive
1.1234,-0.118057,0.881398,-0.909801,0.205171,0.864375,-1.30875,1.222642,-0.011687,-0.976484,1.448728,-0.222908,Inactive
1.414418,-0.08469,2.141872,1.567163,-0.171682,-1.120941,-0.614201,0.191097,-0.091729,-0.317328,-0.048768,-1.073252,Inactive
0.580897,-0.227913,0.868083,-0.815897,-0.117572,0.889053,-1.32261,1.144648,0.050624,-1.034824,1.487004,-0.284572,Inactive
2.086499,0.105917,1.916821,1.323211,0.301534,-1.532027,-0.247668,0.429002,0.24335,-0.386694,0.051206,-0.809228,Inactive
-3.477931,4.053855,1.523677,-3.36496,-0.762416,-1.04937,-0.361166,-0.243146,0.217983,-0.495374,-0.213361,-0.508562,Inactive
1.93674,-0.49964,1.283576,1.46126,0.614821,-0.433711,-0.293925,-0.058399,-0.322711,-0.650753,0.304958,-0.897934,Inactive
1.781692,-0.850759,0.517324,0.960039,0.119394,-0.693343,-0.051057,0.040482,-0.324975,-0.573347,0.433255,-0.872248,Inactive
1.177975,-0.053411,0.803757,-1.06761,0.401653,0.496363,-1.049891,1.327109,0.455559,-1.060375,1.398358,0.114121,Inactive
1.990506,0.100456,1.974218,1.407088,0.179299,-1.359231,-0.376671,0.35792,0.028184,-0.382006,0.081745,-0.966429,Inactive
1.880843,-0.516839,0.98863,1.266349,-0.100488,-0.204186,-0.455784,-0.122694,-0.822068,-0.762351,0.265485,-1.178225,Inactive
2.354648,0.352108,1.984349,1.444257,0.25567,-0.105982,0.558107,-0.493895,-0.034847,-0.274783,0.073818,0.16291,Inactive
1.67791,-0.411829,1.588863,1.90572,0.453236,-0.064793,-0.928254,-0.178198,-0.70026,-0.569931,-0.064115,-0.66926,Inactive
3.200667,0.426068,1.171066,0.740744,1.053636,-0.936233,-0.267556,-0.432225,-0.831019,-0.62015,0.469174,-0.708607,Inactive
0.754098,-0.330816,1.295759,0.643865,-1.975799,1.228807,0.979842,0.395094,1.409333,-0.76866,0.108229,-0.483332,Inactive
1.829273,-0.287837,1.837,0.848994,0.019741,-0.723015,-0.222796,-0.195012,-0.875408,-1.101577,0.236316,-1.327184,Inactive
-3.599427,-0.682699,1.07889,2.107188,0.553049,-1.457823,0.291565,-0.206363,0.355371,-0.203941,0.582262,-0.270313,Inactive
0.293431,0.154146,1.980047,-2.094404,-0.063257,1.30289,-0.717967,1.271019,-0.150351,-0.677096,1.108419,0.702677,Inactive
1.759045,0.382007,3.040148,1.260463,0.089813,-1.495086,0.695976,0.364821,-0.0092,-0.299758,-0.371656,0.053931,Inactive
5.440772,-2.220186,1.515108,-0.562178,1.128322,-1.674076,-0.605303,-0.238445,1.331165,0.73949,0.010508,0.120792,Inactive
-0.813059,0.196873,-2.993458,1.145959,-0.636824,1.629897,0.743651,0.861792,0.852798,0.374801,-1.41044,0.889018,Inactive
1.217968,-1.025692,1.170869,-0.739264,-1.578951,-0.411086,0.521621,-1.797681,0.524793,0.266014,1.834279,-0.320271,Inactive
3.132308,-1.59193,1.224493,0.335483,-0.043985,-1.007728,-1.195797,-0.630502,1.305623,0.921972,0.971537,-0.23763,Inactive
-0.016064,2.6885,-1.77708,1.084636,2.47886,0.846527,0.882968,0.754502,1.021366,-0.985739,0.986448,-0.149995,Inactive
3.992538,-3.017861,-0.726145,1.875952,0.565989,0.681057,-1.83802,-0.003508,0.285599,-0.11203,-0.858171,0.27821,Inactive
4.980521,-0.776453,0.407461,1.206126,1.041796,-1.026949,-0.52518,0.560609,1.594048,0.091449,1.024592,0.100127,Inactive
2.370663,-3.86826,0.306401,-0.617476,0.869006,-0.903511,-0.778726,-0.044927,0.045504,1.002325,-0.759512,-1.268145,Inactive
1.866674,-1.0442,0.205827,-2.45986,-3.348655,-0.486975,1.575654,-0.470341,1.156213,-1.011344,0.28234,0.050779,Inactive
2.723073,-3.743206,-0.371012,-2.389031,-0.112403,1.732958,-3.15645,0.694559,-0.05189,-0.351019,0.185525,0.859286,Inactive
0.86414,-1.517385,0.771814,0.262295,-2.134103,2.53108,1.401253,0.42556,0.049165,0.626566,0.542502,-0.552137,Inactive
-2.918652,0.060287,3.206562,-1.281625,0.587127,1.044363,0.559885,0.891093,-0.468039,0.628439,0.82099,1.078566,Inactive
3.145436,-1.870884,-0.047164,1.435589,0.610024,0.507052,-0.616083,-0.861906,0.41777,-0.983267,1.369493,-0.055784,Inactive
1.90616,-0.689888,0.995701,-0.09412,-1.794239,1.697323,1.998561,0.683019,1.654726,0.003074,-0.102104,0.418325,Inactive
3.251528,-0.527495,1.503877,-0.117065,0.606152,-0.828922,1.173111,0.410462,-0.067496,-0.530146,-0.029611,0.129409,Inactive
-0.032592,-0.954353,2.561698,0.471857,-2.521124,1.794156,1.260532,0.448338,0.426738,0.825788,-0.022374,-0.962785,Inactive
2.651277,-1.897291,-0.980105,1.42866,1.217531,0.654418,0.940662,0.839062,-0.047069,-0.98644,-0.117893,0.386864,Inactive
1.205751,1.532736,-0.802877,0.260959,1.693451,-0.225069,0.446071,-0.517002,0.681383,0.509266,0.86832,-0.841041,Inactive
-3.081295,-2.487283,-0.636493,0.064102,1.401693,-1.47972,0.636767,-1.043596,0.265509,0.419659,1.38803,0.394733,Inactive
6.145066,-0.126559,-2.938264,0.31316,-0.326391,-2.015142,-0.718695,1.577006,-0.99628,0.255287,-0.31919,-0.34898,Inactive
-2.988517,-3.343308,-0.165323,0.400572,1.06539,0.276366,0.26865,-0.619757,-0.527195,0.566374,-1.084505,1.033791,Inactive
-5.711117,-2.396214,0.605457,-2.930115,2.817215,0.034982,-0.362148,0.816317,-0.33805,-0.44806,-0.258656,0.154044,Inactive
2.328152,-2.147905,1.406555,1.109396,-0.409158,0.907293,-0.161822,-1.259883,0.438743,-0.534646,0.66176,0.776975,Inactive
2.581844,-1.908979,0.124856,1.266051,0.007362,0.130773,-1.038468,-0.470469,0.882488,-0.019561,0.837981,-0.121422,Inactive
0.798079,0.573066,-2.166158,-0.325264,1.061108,0.125786,0.352002,-1.321184,-0.214788,-0.216082,1.071236,0.018075,Inactive
4.177348,-1.356257,-3.516939,-0.908703,0.05154,-0.944754,0.599256,0.285678,-0.17087,-1.620193,-0.092178,0.233311,Inactive
10.910143,1.642124,-2.311429,-1.594838,2.464264,0.544362,1.28718,-1.047486,-1.025889,-0.589065,0.771863,0.724063,Inactive
4.727784,0.225817,2.025001,-0.219373,-0.332455,-0.82445,-1.046301,-1.778745,1.327983,0.132961,0.127922,-0.61924,Inactive
-3.770579,1.6873,-2.500265,0.565214,-1.44993,-1.2441,1.123869,0.884248,-0.415829,-1.711096,1.289232,0.091244,Inactive
3.465266,-0.296978,1.22629,-0.576287,1.535618,-1.417814,1.467555,-0.620632,-0.398314,0.306872,0.533576,0.148421,Inactive
4.460339,-2.224313,-1.280464,-0.550744,1.277089,-0.226749,-0.003999,-0.3245,0.389603,-1.355659,-0.148867,0.103651,Inactive
2.619814,-0.457462,-0.414862,-3.436823,-2.851144,-0.752158,-2.151459,0.301173,0.223033,-0.292007,1.804379,0.647633,Inactive
2.233881,-1.751484,1.452812,0.579563,-1.517118,-1.066744,-1.442251,-0.838857,0.632297,0.494232,0.52807,-0.495665,Inactive
4.152762,-0.984613,-0.262238,-1.139374,-2.288783,0.419385,-0.094064,-0.899845,-2.473403,0.03252,0.597354,-1.004293,Inactive
4.132333,-0.176003,0.03251,-1.190858,-1.933145,-1.042503,-1.041666,-0.563886,-2.071323,-0.070134,0.678692,-1.776203,Inactive
2.671272,-1.776298,1.070682,1.022221,0.301896,0.219733,-0.648482,-1.302658,0.573492,-1.200726,0.942067,-0.062824,Inactive
2.008333,-2.1418,0.573568,1.019865,0.160464,1.281689,0.776138,0.345397,-1.112885,0.703794,-1.448538,0.561714,Inactive
1.612864,1.931861,-0.609117,-0.353121,2.756557,-1.937155,0.916384,0.777044,0.40603,1.005214,0.580604,-0.641942,Inactive
3.603755,-3.272722,-0.450559,0.764695,2.41223,-0.345878,-0.191656,-0.320372,-0.446665,-1.141595,-0.857834,0.217598,Inactive
7.086505,-0.527447,-2.400626,-0.731856,1.687411,-0.930092,0.853026,0.722868,-1.435962,-0.217811,-0.605219,1.037618,Inactive
1.871141,-2.122875,-1.435815,-3.664468,-3.579323,-1.195277,1.28855,0.660973,0.809319,-0.346997,-1.33934,0.109619,Inactive
1.514235,-2.192777,-1.215217,-3.256139,-4.016255,-0.432333,0.618222,0.407241,-0.123415,-0.169871,-1.364924,-0.418366,Inactive
8.107364,1.90175,-0.13518,-0.871447,-1.167062,-1.759584,1.130648,-0.119181,1.533094,-1.083437,0.444635,1.539076,Inactive
-1.850917,-3.351889,-1.760566,0.821814,-0.962499,1.52665,-1.652959,-1.230505,0.659152,1.018785,-0.040868,-0.925949,Inactive
2.280329,-1.083446,1.412814,0.919253,0.232847,-0.480019,0.351805,0.474247,-0.92511,0.931238,0.416953,-0.735994,Inactive
1.278669,-3.445649,-1.188515,0.50635,-1.154951,3.257302,0.886651,0.757256,0.611814,1.022051,-0.20224,0.009944,Inactive
2.384647,-1.624273,-0.136234,0.494144,-1.178374,2.146783,1.993228,0.588398,2.079906,0.73598,1.003627,0.507707,Inactive
0.901854,-3.067459,-1.413903,-0.875196,-0.524245,3.244926,-0.470532,1.666767,1.624379,0.258178,0.508484,0.234256,Inactive
4.63696,-3.018254,0.761483,-1.305628,0.205939,0.281601,-0.383475,-0.770832,-0.832143,0.199719,-1.226784,0.102785,Inactive
1.574048,-2.785415,-2.255117,0.446725,-0.499121,2.299603,0.779744,1.498465,1.495728,0.517616,-0.138662,-0.729589,Inactive
1.665312,-1.145376,2.273596,1.119632,-0.245698,0.659746,1.226419,-0.097486,-1.102083,0.371246,0.039785,0.272124,Inactive
2.43922,-0.582613,2.141728,0.748046,-0.252114,-0.216737,1.623065,0.812306,-0.150089,0.805671,-0.058758,0.214524,Inactive
1.680398,-1.259325,1.552225,1.508127,-0.115621,0.812859,1.117313,0.003653,-0.967837,0.663724,0.064252,0.666589,Inactive
1.777096,-0.752125,2.26189,1.564275,-0.641042,0.258663,0.834226,0.325171,-0.82305,1.097044,-0.109646,0.306,Inactive
2.093903,-1.267439,1.01419,0.820345,-1.108912,0.381102,0.994385,0.379429,-1.133947,1.491681,0.207251,0.016272,Inactive
2.473858,-0.831824,1.883806,0.197777,-0.483522,0.181661,1.836502,0.383751,-0.664258,-0.06621,-0.058493,0.308344,Inactive
1.492953,-1.173152,1.910279,1.502964,-1.012548,0.749032,0.613847,0.203972,-1.123736,1.436471,-0.053246,-0.035763,Inactive
1.288691,-0.919038,2.045972,1.827035,-0.93877,1.113704,0.805013,-0.276942,-1.068439,0.344181,-0.013532,0.461668,Inactive
1.165611,-1.281608,2.331455,1.239029,-0.574746,0.862961,1.081686,-0.195803,-1.336906,0.380333,0.090003,0.03439,Inactive
1.497226,-1.722463,0.751193,1.352068,-0.096901,0.937708,0.116715,-0.273775,-1.201931,0.612569,0.562793,-0.792889,Inactive
2.119766,-1.266853,0.706587,0.765755,-0.504754,-0.18045,0.251505,0.310235,-0.888605,1.071672,0.450484,-0.770277,Inactive
-1.958826,-0.798775,-3.033704,-0.180362,0.743123,0.362445,-0.054081,-0.459405,-1.688072,0.021234,-0.211195,-0.806583,Inactive
-1.930622,-0.781946,-2.901161,0.03435,0.645556,0.76295,-0.552889,-0.577982,-2.085269,0.232557,-0.474102,-0.785571,Inactive
6.935595,0.91364,-0.061672,-2.564907,1.818441,0.013796,-0.934154,-2.646654,2.165019,1.818942,0.252431,-0.082185,Inactive
-1.966356,0.026983,-0.255951,1.042923,0.405337,1.055311,0.567823,-0.698312,-1.520832,0.441327,0.866825,-0.178435,Inactive
2.065809,-0.486423,1.282416,-0.209554,-2.107653,1.176597,1.773772,1.086627,1.976362,0.740449,-0.286236,0.231213,Inactive
-0.114647,-2.268044,-3.544497,0.022992,-1.67599,0.449991,-1.391985,0.023455,0.427756,1.635479,-0.309117,-0.846476,Inactive
-0.279666,-2.323405,-3.517334,0.110863,-1.705612,0.660096,-1.51784,-0.05818,0.274257,1.753981,-0.282242,-1.00469,Inactive
2.700389,-1.893257,-3.158337,-1.384062,-2.538954,1.219505,1.354184,0.250466,0.928863,-1.507716,-0.164381,0.415029,Inactive
1.242804,0.518146,3.398685,-2.212989,0.951633,0.766284,-1.121117,1.628526,0.574884,0.118245,0.347899,0.91091,Inactive
-3.839961,-0.926683,-0.22428,-0.409796,1.589596,-1.736364,1.269892,-0.061416,0.00718,0.986199,0.852709,-1.29823,Inactive
2.899718,-0.281633,1.563841,1.057145,1.033785,-1.222511,-0.445075,0.55465,0.494034,0.071487,-0.16184,-0.50928,Inactive
3.285877,-0.723536,1.877436,0.985175,0.274979,0.361762,0.767131,0.748123,-0.440777,1.587922,-0.582141,0.759381,Inactive
2.46699,-0.37967,1.774397,0.664885,0.147266,-1.760526,-0.424518,0.875731,0.561396,0.721031,-0.059199,-1.346249,Inactive
2.215008,0.589525,2.591607,-3.615865,0.045486,-0.311224,-0.55285,2.220979,0.991208,0.656377,0.651891,0.356776,Inactive
2.830071,-0.242025,1.983922,1.182041,0.715872,-0.621668,0.139191,0.697765,-0.015119,0.667649,-0.574322,0.338296,Inactive
1.867453,-0.633629,1.290198,-0.168916,-2.307048,1.549071,1.633915,0.973635,1.455274,0.871159,-0.091705,-0.335481,Inactive
1.654086,0.669456,3.387935,-2.825856,0.633009,-0.161801,-0.721025,2.226315,1.098968,0.680418,0.565562,0.400351,Inactive
2.169849,-0.597001,1.887551,1.404494,-0.261323,0.249948,-0.173454,0.258479,-0.352199,0.823827,-0.320141,-0.519285,Inactive
3.30749,-0.511713,1.784511,-0.122171,0.094009,-1.000654,0.830206,0.703512,-0.293491,0.347841,-0.034781,-0.633141,Inactive
1.758293,-3.61358,-0.563092,-0.591135,-1.74824,1.927193,-0.054137,0.305514,1.297471,0.051637,-0.527208,-0.200151,Inactive
1.22091,-2.585327,1.536795,-4.780147,2.580166,-0.137991,-1.058958,0.770246,1.240567,-0.542917,0.108624,0.396454,Inactive
2.280711,-1.177952,1.142456,1.141293,0.903637,-0.243511,0.680117,0.165016,-0.644639,0.130087,0.416068,0.076346,Inactive
2.82726,-0.918547,1.610208,0.7575,0.028393,0.02076,1.551661,0.829569,0.016818,1.277814,-0.02485,0.337468,Inactive
3.354854,-0.681169,0.865368,0.392031,1.255668,-1.378505,0.149094,0.672239,0.940666,0.335817,0.225332,-0.780153,Inactive
5.616465,8.481798,-0.531795,-2.212552,2.282999,1.228545,-0.530648,-2.950426,1.140311,0.806535,-1.714256,-0.346896,Inactive
1.369243,-0.28331,1.709464,-0.052049,-2.494872,0.579877,0.627631,1.13648,1.813034,0.946754,-0.061762,-1.636255,Inactive
2.256991,-2.175343,0.114201,0.690004,0.993766,0.539505,0.355348,0.436969,-0.993625,0.288404,-0.943555,-0.498623,Inactive
8.060043,-0.386344,-2.27516,-1.020279,1.89939,-0.791101,0.814671,0.479355,-1.285888,-0.189136,-0.695175,1.03663,Inactive
-1.942907,0.261684,0.640937,-0.311528,2.410037,-1.554077,1.181834,-0.339989,0.653959,0.54216,0.352239,-0.853397,Inactive
1.988889,-1.032288,2.277423,0.720732,0.490011,-0.173841,1.79091,-0.129136,-0.673955,0.503136,0.097345,0.619218,Inactive
3.219093,-0.784723,0.90473,0.500766,1.067808,-1.004008,-0.106488,0.572351,0.485602,0.483379,0.275606,-1.141194,Inactive
2.94337,-0.347926,1.381671,0.807153,1.192393,-1.361625,-0.114981,0.652699,0.47162,0.113223,0.09993,-0.81778,Inactive
2.664246,-1.894015,-0.028894,0.998287,0.19826,-0.191415,-0.554357,-0.370771,1.205779,-0.132317,1.068927,-0.2094,Inactive
0.104936,0.420207,-1.260927,-0.051355,1.533974,-0.405559,2.165034,0.802929,-0.002588,0.940632,0.959242,-0.39694,Inactive
5.054265,-4.785327,-0.841544,-1.295795,1.24447,-0.336368,0.881594,-0.367514,-0.733764,-0.301874,-0.307097,0.605785,Inactive
3.662443,-0.874641,-1.392578,-0.743818,-2.44739,-1.665517,-0.667681,-0.879103,0.087959,-0.856054,1.105091,0.643679,Inactive
0.862299,0.445707,3.278805,-3.362973,0.612356,1.122356,-0.832383,0.756656,-0.271274,-0.525876,-0.040046,0.407394,Inactive
-0.347245,0.902192,-0.963186,-1.470867,1.692258,0.549897,1.309917,1.843089,0.32527,0.549201,1.736496,0.314367,Inactive
1.505718,-1.986273,1.004592,0.058593,-0.250536,-0.069384,1.938846,-0.085891,-1.014764,1.05332,0.447025,0.201065,Inactive
-3.469151,-3.204752,-0.726923,0.333279,1.587024,-0.641386,-0.062898,-0.527641,0.114492,-0.060162,-0.722835,0.383042,Inactive
-3.408211,-3.229784,-0.824888,0.179808,1.694714,-0.806056,0.181712,-0.471562,0.29202,-0.085253,-0.606927,0.344197,Inactive
2.701401,-0.956697,-1.421159,-0.445815,-2.951866,-0.908806,-1.133062,-1.374438,-0.405328,-0.545151,1.189429,0.079619,Inactive
1.940319,-1.067242,-1.640046,-0.520701,-3.05534,-0.991887,-1.094734,-1.54458,-0.01508,-0.386551,1.223357,0.230637,Inactive
2.600017,-1.036826,-0.856058,-0.133401,-3.794258,0.201256,-0.77715,-1.415495,-1.352566,-0.093054,1.047072,0.348687,Inactive
-5.789805,-1.179173,2.284583,-1.670744,1.50193,0.641084,-1.229441,0.018908,-1.105587,-0.493498,0.825455,-0.046236,Inactive
-5.615599,-0.376576,3.57391,-0.938539,0.840344,0.892536,-0.653891,0.147858,-0.902145,-0.813839,0.092999,1.437095,Inactive
-5.634195,-1.120033,2.659773,-1.650228,1.30089,1.000603,-0.392495,0.203431,-1.252826,-0.063215,0.568615,0.923649,Inactive
1.749436,-1.455046,1.530641,1.040989,-1.883778,0.319952,-1.926584,-1.643565,0.123584,-0.395461,0.594587,-0.568434,Inactive
1.817891,-0.698136,2.672419,1.243904,-2.101941,-0.125717,-1.9039,-1.759424,0.533813,-1.107943,0.163976,-0.176039,Inactive
2.163433,-2.558258,-1.291981,-3.200815,-4.115625,-0.237571,0.333565,0.175461,0.271889,-0.035516,-1.175102,-0.207163,Inactive
-1.398311,3.754949,-0.15577,-2.403251,-2.285008,1.206515,0.373694,1.530762,1.018264,0.147289,-0.651929,0.541244,Inactive
3.494027,-0.398077,1.72087,-0.269846,0.345,-1.469392,1.153874,0.840445,0.275517,0.187204,-0.100161,-0.184514,Inactive
-3.488376,-2.549669,0.768686,0.336355,0.8217,-1.097645,-0.690298,-0.728189,-0.302607,1.188764,0.248439,0.082837,Inactive
-4.516467,-1.818267,1.209031,-1.542762,1.16394,0.471049,-1.085508,0.054777,0.28404,-0.558728,1.632605,0.763711,Inactive
