@relation 'unbalanced_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A33-M8'

@attribute '-0.271WBN_LP_H_1.00-0.265WBN_LP_H_0.75+0.262WBN_EN_L_1.00+0.25 WBN_GC_L_1.00+0.25 WBN_EN_L_0.75-0.249WBN_GC_H_1.00-0.245WBN_LP_H_0.50-0.239WBN_EN_H_1.00+0.233WBN_LP_L_1.00+0.228WBN_EN_L_0.50-0.222WBN_EN_H_0.75+0.213WBN_LP_L_0.75+0.208WBN_GC_L_0.75-0.207WBN_GC_H_0.75+0.196WBN_EN_L_0.25-0.178WBN_EN_H_0.50+0.173WBN_LP_L_0.50-0.129WBN_LP_H_0.25-0.125WBN_GC_H_0.50-0.113WBN_EN_H_0.25-0.11XLogP-0.106MW+0.084WBN_LP_L_0.25+0.079NumHBD+0.062WBN_GC_L_0.50-0.062WBN_GC_H_0.25+0.05 BadGroup+0.048NumHBA-0.03PSA-0.029NumRot-0.024BBB+0.022WBN_GC_L_0.25' numeric
@attribute '-0.351WBN_LP_L_0.25-0.317WBN_LP_L_0.50+0.278PSA-0.257WBN_LP_L_0.75-0.246BBB+0.227WBN_EN_L_0.25+0.227WBN_EN_H_0.75-0.215WBN_LP_L_1.00-0.203XLogP+0.203WBN_EN_H_1.00+0.201WBN_EN_L_0.50+0.172NumHBA+0.167WBN_GC_L_0.25+0.166WBN_GC_L_0.50+0.166WBN_EN_H_0.50+0.166WBN_EN_L_0.75+0.147NumRot+0.145NumHBD+0.133WBN_EN_L_1.00-0.131WBN_LP_H_0.25+0.13 MW-0.121WBN_LP_H_0.50-0.092WBN_GC_H_0.50-0.09WBN_LP_H_0.75-0.083WBN_GC_L_1.00-0.079WBN_GC_H_0.25-0.074WBN_GC_H_0.75+0.07 WBN_EN_H_0.25-0.07WBN_LP_H_1.00-0.053WBN_GC_H_1.00+0.053WBN_GC_L_0.75-0.032BadGroup' numeric
@attribute 0.377WBN_GC_H_0.25+0.343WBN_GC_H_0.50+0.324NumHBA-0.303WBN_GC_L_0.25-0.276WBN_GC_L_0.50+0.253WBN_GC_H_0.75-0.25BBB+0.234PSA+0.216MW+0.215BadGroup+0.212NumRot+0.168WBN_GC_H_1.00+0.138NumHBD+0.137WBN_GC_L_1.00-0.12WBN_EN_H_1.00-0.099WBN_LP_H_0.50+0.098WBN_EN_H_0.25-0.095WBN_LP_H_0.75-0.092WBN_EN_H_0.75-0.09WBN_LP_H_1.00-0.075WBN_LP_H_0.25+0.064WBN_LP_L_1.00+0.055WBN_LP_L_0.75-0.05XLogP+0.046WBN_LP_L_0.25+0.043WBN_LP_L_0.50-0.039WBN_GC_L_0.75-0.032WBN_EN_L_0.25+0.025WBN_EN_H_0.50-0.019WBN_EN_L_0.50+0.009WBN_EN_L_1.00-0.004WBN_EN_L_0.75 numeric
@attribute -0.396WBN_EN_H_0.25-0.328WBN_GC_H_0.50-0.327WBN_EN_H_0.50-0.325WBN_GC_H_0.25+0.306NumRot+0.256MW-0.254WBN_GC_L_0.25-0.251WBN_GC_L_0.50-0.227WBN_GC_H_0.75+0.171NumHBA-0.164WBN_GC_L_0.75-0.137WBN_GC_H_1.00-0.122WBN_EN_L_0.25+0.118PSA-0.117BBB-0.113WBN_EN_H_0.75-0.112WBN_EN_L_0.50-0.099WBN_EN_L_0.75-0.089WBN_EN_L_1.00-0.079WBN_GC_L_1.00-0.055WBN_LP_L_1.00-0.052WBN_LP_L_0.75+0.049WBN_LP_H_1.00+0.049WBN_LP_H_0.75-0.045WBN_LP_L_0.50+0.042WBN_LP_H_0.50-0.031NumHBD-0.029WBN_LP_L_0.25-0.028WBN_EN_H_1.00+0.026XLogP-0.017BadGroup-0.011WBN_LP_H_0.25 numeric
@attribute -0.41WBN_LP_H_0.25-0.349WBN_GC_L_0.75-0.347WBN_GC_L_0.50-0.313WBN_GC_L_0.25-0.252WBN_LP_H_0.50-0.233NumHBD-0.226MW-0.217PSA-0.207NumHBA-0.194BadGroup-0.182WBN_GC_L_1.00-0.162WBN_LP_H_0.75-0.134WBN_LP_L_0.75-0.133XLogP-0.131WBN_LP_L_1.00-0.124WBN_LP_H_1.00-0.122WBN_LP_L_0.50+0.115WBN_EN_L_0.25-0.098NumRot+0.098BBB+0.078WBN_EN_L_0.50-0.07WBN_LP_L_0.25+0.048WBN_EN_L_0.75+0.047WBN_GC_H_0.50+0.038WBN_EN_H_0.25+0.035WBN_GC_H_0.75+0.032WBN_GC_H_0.25+0.024WBN_EN_L_1.00+0.024WBN_GC_H_1.00+0.018WBN_EN_H_0.50-0.01WBN_EN_H_0.75-0.008WBN_EN_H_1.00 numeric
@attribute '0.398XLogP+0.352BadGroup-0.309NumHBD+0.284WBN_LP_H_0.25+0.271WBN_EN_H_0.25+0.251WBN_EN_H_0.50+0.211MW-0.203PSA-0.188WBN_GC_L_0.25+0.187WBN_EN_L_0.75+0.187WBN_EN_L_0.50-0.181WBN_GC_L_0.50+0.18 WBN_EN_L_1.00+0.172WBN_EN_L_0.25+0.134WBN_EN_H_0.75-0.134WBN_GC_H_0.75-0.124WBN_GC_H_1.00+0.12 BBB-0.114WBN_GC_H_0.50+0.097NumRot-0.083WBN_GC_L_0.75+0.075NumHBA-0.075WBN_GC_H_0.25+0.067WBN_EN_H_1.00+0.056WBN_LP_H_0.50-0.048WBN_LP_L_0.25+0.037WBN_LP_L_1.00-0.036WBN_LP_H_1.00+0.019WBN_LP_L_0.75+0.017WBN_GC_L_1.00-0.014WBN_LP_H_0.75-0.008WBN_LP_L_0.50' numeric
@attribute '0.594BadGroup-0.451NumRot-0.263WBN_EN_H_0.25-0.246XLogP-0.24NumHBD+0.203WBN_LP_H_0.25-0.2MW-0.193WBN_EN_H_0.50+0.154NumHBA-0.153WBN_LP_L_0.50-0.149WBN_LP_L_0.25-0.145WBN_LP_L_0.75-0.132WBN_LP_L_1.00-0.087BBB+0.075WBN_GC_H_1.00+0.071WBN_GC_H_0.75-0.051WBN_EN_H_0.75-0.041WBN_LP_H_1.00-0.036WBN_LP_H_0.75-0.036WBN_EN_L_1.00-0.034PSA-0.031WBN_EN_L_0.75+0.03 WBN_GC_H_0.50-0.023WBN_EN_L_0.50-0.018WBN_GC_H_0.25-0.014WBN_EN_H_1.00+0.013WBN_GC_L_0.75+0.012WBN_GC_L_0.50+0.006WBN_LP_H_0.50+0.006WBN_GC_L_1.00+0.001WBN_GC_L_0.25+0.001WBN_EN_L_0.25' numeric
@attribute '0.389NumHBD-0.362WBN_EN_L_0.25+0.359WBN_EN_H_0.25-0.271WBN_EN_L_0.50-0.213PSA-0.209WBN_LP_L_0.25-0.198WBN_GC_H_0.75-0.196WBN_GC_H_1.00+0.192WBN_EN_H_0.50-0.191WBN_EN_L_0.75-0.174WBN_LP_H_1.00-0.155WBN_EN_H_1.00-0.15WBN_GC_H_0.50-0.149WBN_LP_H_0.75-0.138WBN_EN_L_1.00+0.137BBB-0.137WBN_LP_L_0.50+0.135NumHBA-0.113WBN_GC_L_0.25-0.112MW+0.11 WBN_GC_L_1.00-0.104WBN_LP_L_0.75+0.097BadGroup-0.087WBN_LP_H_0.50+0.086WBN_GC_L_0.75-0.082WBN_LP_L_1.00-0.072WBN_EN_H_0.75-0.07XLogP-0.063WBN_GC_L_0.50-0.059WBN_GC_H_0.25-0.049NumRot+0.039WBN_LP_H_0.25' numeric
@attribute Outcome {Active,Inactive}

@data
1.505718,-1.986273,1.004592,0.058593,-0.250536,-0.069384,1.938846,-0.085891,Inactive
-3.469151,-3.204752,-0.726923,0.333279,1.587024,-0.641386,-0.062898,-0.527641,Inactive
-3.408211,-3.229784,-0.824888,0.179808,1.694714,-0.806056,0.181712,-0.471562,Inactive
2.701401,-0.956697,-1.421159,-0.445815,-2.951866,-0.908806,-1.133062,-1.374438,Inactive
1.940319,-1.067242,-1.640046,-0.520701,-3.05534,-0.991887,-1.094734,-1.54458,Inactive
2.600017,-1.036826,-0.856058,-0.133401,-3.794258,0.201256,-0.77715,-1.415495,Inactive
-5.789805,-1.179173,2.284583,-1.670744,1.50193,0.641084,-1.229441,0.018908,Inactive
-5.615599,-0.376576,3.57391,-0.938539,0.840344,0.892536,-0.653891,0.147858,Inactive
-5.634195,-1.120033,2.659773,-1.650228,1.30089,1.000603,-0.392495,0.203431,Inactive
1.749436,-1.455046,1.530641,1.040989,-1.883778,0.319952,-1.926584,-1.643565,Inactive
1.817891,-0.698136,2.672419,1.243904,-2.101941,-0.125717,-1.9039,-1.759424,Inactive
2.163433,-2.558258,-1.291981,-3.200815,-4.115625,-0.237571,0.333565,0.175461,Inactive
-1.398311,3.754949,-0.15577,-2.403251,-2.285008,1.206515,0.373694,1.530762,Inactive
3.494027,-0.398077,1.72087,-0.269846,0.345,-1.469392,1.153874,0.840445,Inactive
-3.488376,-2.549669,0.768686,0.336355,0.8217,-1.097645,-0.690298,-0.728189,Inactive
-4.516467,-1.818267,1.209031,-1.542762,1.16394,0.471049,-1.085508,0.054777,Inactive
0.848733,-2.108575,0.215664,2.064553,-0.469512,1.759929,1.788424,-0.222293,Inactive
-0.68332,4.895664,-0.07181,-0.227835,-1.262676,-1.65595,-0.618493,-0.525709,Inactive
-7.022399,0.589296,0.895333,-0.820721,0.214975,1.635843,-0.169812,-0.248277,Inactive
-7.044983,0.600693,0.957821,-0.713622,0.158192,1.73982,-0.365419,-0.27674,Inactive
-6.469533,0.988632,1.436267,1.818135,-0.267999,0.688559,0.855317,-1.245381,Inactive
-6.366019,0.324431,0.552858,1.237257,0.289946,0.724373,1.043345,-1.105973,Inactive
-6.278853,0.530582,0.686505,1.386562,0.166315,0.651798,0.789735,-1.137692,Inactive
-6.268238,0.769226,1.013629,1.5369,0.122722,0.454496,0.991596,-1.098661,Inactive
-6.282242,0.204081,-0.050559,0.797455,0.212512,0.552813,1.027747,-1.145409,Inactive
-6.291745,0.72785,1.020585,1.546183,0.113036,0.528007,0.948919,-1.109869,Inactive
-6.26922,0.250041,0.410681,0.936593,-0.223313,1.196953,1.785891,-1.069232,Inactive
-6.491945,0.490044,0.94461,1.150106,-1.376153,1.70377,2.267274,-0.813763,Inactive
-6.282823,0.698667,0.988781,0.868599,-0.095913,0.269176,1.10072,-1.209716,Inactive
-4.733057,-0.917172,-4.169625,-1.189251,0.45644,-0.021957,0.582354,-0.909615,Inactive
-6.042066,0.591643,0.068235,0.718997,0.438599,-0.180309,1.414041,-1.081443,Inactive
-6.810401,-0.146407,-0.028052,1.013119,-0.218034,0.580074,0.948557,-0.887339,Inactive
-6.226459,0.432789,0.586557,1.237599,0.406191,0.469225,1.088301,-1.036868,Inactive
-6.206433,0.243955,-0.070482,0.745176,0.308185,0.397006,1.132977,-1.095482,Inactive
-3.368112,-3.23697,-0.664676,0.235418,1.544419,-0.640217,-0.095268,-0.536008,Inactive
-2.926395,-3.299122,-0.140551,0.265979,1.135198,0.069491,0.387599,-0.590536,Inactive
-3.152164,-3.180244,-0.844147,-0.1804,1.804745,-1.151524,0.543828,-0.482291,Inactive
3.225355,-2.60363,-0.202323,1.354514,0.884419,-0.081373,-1.009387,-0.023786,Inactive
-5.761896,-2.349326,0.870952,-2.590449,2.356229,0.767542,-1.066087,0.504466,Inactive
-3.105026,-3.12815,-1.011938,-0.011874,1.836719,-1.12673,0.580582,-0.399235,Inactive
-3.093949,-2.502011,0.33975,-0.495514,1.388177,-2.145294,0.697271,-0.512489,Inactive
2.218183,-2.789006,-1.279584,0.812298,1.263356,0.372481,-0.701601,0.862952,Inactive
2.263867,-2.117131,-1.191765,1.470315,1.705972,0.629904,1.091158,0.345531,Inactive
-2.482715,0.858809,-0.378124,0.344141,0.098273,1.568386,-0.010186,1.080577,Inactive
0.160751,0.070061,-1.212703,0.330923,2.515764,-1.208608,1.869282,1.019879,Inactive
-0.154112,2.357561,-4.819489,-0.230237,1.053829,0.75828,0.473657,0.58383,Inactive
-3.241957,-3.927976,-1.629477,-0.200644,2.295275,-0.612254,0.188192,-0.295897,Inactive
-2.877204,-3.333609,-1.562996,-0.495422,2.048651,-1.244871,0.673993,-0.437858,Inactive
-3.280303,-3.187696,-0.244951,0.260351,1.173866,-0.070956,0.634868,-0.520261,Inactive
-5.909735,-2.999848,0.863413,-1.973794,1.429271,1.817933,-0.730233,0.603257,Inactive
-5.807832,-2.04954,1.291385,-2.258257,2.071799,0.83272,-1.211432,0.443854,Inactive
-5.73201,-1.953556,1.246304,-2.354131,2.057111,0.640074,-1.164998,0.415982,Inactive
-3.386363,-0.712447,-4.341403,0.100492,0.39302,1.083414,-0.08417,-0.702397,Inactive
-3.790171,2.554219,-1.544524,0.632929,0.073351,1.30541,-0.624004,-1.701971,Inactive
-3.611847,-1.069428,1.05595,0.71436,0.838654,-1.153645,0.561312,-0.934728,Inactive
7.422336,1.396789,-3.3657,-2.342608,-2.337605,4.134999,2.379247,-0.482467,Inactive
1.431656,-2.073167,-0.938821,-1.12915,1.610142,1.41097,-1.7249,2.139404,Inactive
-3.605111,-0.897985,-2.887847,1.176527,1.116303,1.754443,-0.11769,-0.574156,Inactive
-3.632411,-2.633119,0.326465,0.765192,1.168189,-0.649755,-0.12804,-1.097439,Inactive
-3.595691,2.668599,-1.594219,0.508236,0.254909,1.031611,-0.410788,-1.645563,Inactive
-2.518699,3.333931,2.112902,-1.058632,0.460624,1.013091,-1.229766,0.953615,Inactive
4.215372,-3.043129,-1.032889,1.391515,0.88643,0.097282,-1.058801,0.179999,Inactive
3.088186,-0.609836,1.322108,-1.899239,-0.496955,0.782043,-0.853432,-0.624997,Inactive
3.485667,-3.222008,-1.212186,1.416911,1.073454,0.299555,-1.187292,0.191678,Inactive
-0.255427,2.426906,-2.038742,1.374818,1.703021,0.953542,0.208095,1.235412,Inactive
0.038741,-1.361437,0.587638,1.001974,-1.480315,1.918093,1.268561,-0.242427,Inactive
-3.807967,2.358878,-0.42555,1.388773,1.021309,1.433649,-0.238787,-1.331485,Inactive
-1.986118,1.920591,0.536788,-2.418741,2.182668,0.933889,-0.144284,1.183259,Inactive
-5.524555,-2.397974,1.531493,-2.67901,1.875071,1.690154,0.860857,0.849149,Inactive
-4.07447,-3.562317,-1.320343,-1.608391,1.966461,0.861766,-0.920788,0.609183,Inactive
-3.449691,-3.288956,-0.581495,0.200845,1.272469,-0.182736,-0.250774,-0.833543,Inactive
-5.458726,-2.357837,0.633961,-3.01358,2.820752,0.164568,-0.42091,0.732441,Inactive
-5.540196,-2.400209,0.64899,-2.958522,2.715866,0.325147,-0.52308,0.680229,Inactive
2.756999,-2.353837,-2.203167,1.580013,1.776389,0.130941,-0.339726,0.548397,Inactive
1.600784,-1.007006,2.10651,0.978293,0.398039,-0.145294,0.520978,-0.275109,Inactive
3.019481,-2.60759,-0.072591,1.464564,0.850235,0.178085,-1.377039,-0.171016,Inactive
-1.334057,2.597938,-0.300245,1.621232,0.561132,0.727021,-0.553397,1.071862,Inactive
1.345039,-2.169975,-1.007931,1.178651,0.886216,0.518334,-0.129354,-0.000623,Inactive
1.350985,-1.832202,-0.330264,2.058862,0.355288,1.352664,0.551261,-0.567375,Inactive
-3.026958,-0.508691,-0.683367,0.595304,0.850545,-0.22987,1.179554,-0.326563,Inactive
-1.580789,-0.653153,-2.42223,-0.758958,0.945505,-0.62623,0.343267,-0.778434,Inactive
3.791009,-3.321647,-1.201615,1.465967,1.07811,0.198147,-1.190122,0.190488,Inactive
3.293025,-0.255781,1.509223,-2.004985,-0.67779,0.077922,-0.921678,-0.115785,Inactive
-5.748736,0.530109,-0.41065,0.83249,0.831973,-1.29178,0.271696,-0.062369,Inactive
-5.797367,0.100791,-0.83405,-0.000164,0.981508,-1.081588,0.726836,-0.516151,Inactive
0.882574,-1.174413,-1.992288,0.663799,0.94949,0.109245,-0.279806,-0.698345,Inactive
-3.40648,2.223072,1.10766,-4.580397,-0.317763,-0.720305,0.569107,0.101191,Inactive
0.60059,-1.723006,0.997757,1.311078,-0.08747,1.216233,0.522393,-1.095606,Inactive
-5.661279,-1.937861,1.225557,-2.405376,2.147514,0.531991,-1.097912,0.460564,Inactive
-1.407481,-3.573276,-2.089391,0.53935,-0.500867,1.279843,-1.241577,-0.857474,Inactive
-5.422662,-2.014294,1.03422,-2.739265,2.635451,0.066304,-0.464228,0.722847,Inactive
2.65452,-2.567659,-4.692779,-0.533765,-1.463949,1.59939,-1.916811,-1.285819,Inactive
-4.903836,0.988473,-0.91733,-4.297027,-0.653001,-1.625351,0.440625,-1.050092,Inactive
0.621765,-1.141143,-0.187035,0.385618,0.553244,2.73249,-0.722313,0.984845,Inactive
-2.991349,0.087189,-3.84815,0.015383,0.192492,-0.145394,0.323833,-0.209496,Inactive
-3.094744,0.041303,-3.789315,0.162295,0.10035,-0.026629,0.105733,-0.19312,Inactive
-4.14968,-1.982233,0.809949,1.196722,1.175501,-1.215845,0.052694,-1.009024,Inactive
-0.395983,1.275938,-0.01074,-2.073526,2.235652,0.914647,-1.245509,0.040689,Inactive
-1.445528,-3.875419,-4.746897,-0.799378,-1.92753,1.657049,-0.971527,-2.261827,Inactive
2.482379,-2.710785,-1.314888,0.70392,1.590205,0.039566,-0.560439,1.002866,Inactive
-3.147704,-1.560325,0.05907,-0.332305,1.892645,-2.115075,1.474069,-0.629018,Inactive
4.882101,-3.081424,-3.133782,-1.083608,-0.884425,-1.191432,0.578654,0.589772,Inactive
0.104682,-0.755767,-0.90791,-2.498058,-1.767418,-1.904223,-0.09909,-1.273972,Inactive
2.565006,-2.710535,-1.4375,0.521171,1.661495,-0.162603,-0.304035,1.060637,Inactive
4.447034,-2.061144,-0.870113,0.871204,2.04452,-0.093857,0.722554,0.684329,Inactive
-2.473114,-3.449028,-1.453014,-0.574559,2.076464,-1.197553,0.490057,-0.487098,Inactive
4.234908,-1.843073,1.599374,0.940729,0.894661,-1.667094,-0.987515,0.15277,Inactive
5.094032,-0.171551,-1.895326,-0.871891,1.694384,0.251239,0.772147,-0.70902,Inactive
2.675137,-2.462944,-1.77139,0.43833,1.898581,-0.185688,-0.367846,0.172673,Inactive
9.7562,2.492516,-2.225786,-0.711018,2.71895,-0.145985,0.422965,-0.275474,Inactive
-4.126553,0.906653,-1.253054,-2.334937,-0.093119,-0.514652,1.460362,-2.631181,Inactive
5.038693,-3.417507,-1.796233,1.763169,0.902132,0.294856,-1.183874,0.55863,Inactive
7.474768,-0.848594,-0.137034,-1.517775,3.680237,-0.904642,0.21512,-1.194753,Inactive
0.203382,3.416877,-2.917481,-0.493223,-0.174107,-0.739081,0.002047,1.093717,Inactive
2.564339,0.785185,-0.428268,-2.197422,-0.958734,-4.882618,0.912912,0.64187,Inactive
4.804814,-3.538839,-1.85174,0.806297,2.337571,-1.100955,-0.006379,0.567732,Inactive
2.764883,-2.699993,-1.330637,0.844508,1.716538,0.067371,-0.661997,1.119983,Inactive
-3.052872,-0.651371,-4.450575,-0.315327,0.967253,0.348116,0.842551,-0.50593,Inactive
-3.049715,-3.448423,-1.497545,-0.343833,1.803518,-0.777855,0.350732,-0.567626,Inactive
3.502957,-3.702172,-2.692158,0.832566,1.666867,-0.257623,-0.247524,0.598548,Inactive
2.038778,-2.44243,1.183504,-0.168091,1.678719,-0.866891,0.357743,-0.955963,Inactive
-3.35277,-3.519157,-1.430186,-0.219571,1.565543,-0.553157,0.193349,-0.647021,Inactive
-3.210108,-3.188208,-0.99513,0.067479,1.749992,-0.968131,0.465947,-0.397548,Inactive
-1.148651,3.540244,-0.660486,-3.766676,0.275609,-1.119547,-0.225932,1.37979,Inactive
4.331013,0.671954,0.822734,-2.910744,0.774722,0.543979,-1.318159,-3.958105,Inactive
-0.383811,0.423873,-4.066533,-0.455328,0.236841,-1.673538,0.994959,0.389835,Inactive
1.870103,-4.025832,-1.636903,-0.694087,0.277121,1.883972,1.159091,0.192456,Inactive
-4.960051,0.421915,-2.190354,-1.624668,0.519469,0.277665,0.450711,-1.856817,Inactive
-4.972677,0.463173,-2.121248,-1.520986,0.481953,0.326076,0.290125,-1.87522,Inactive
7.398933,1.085776,1.84458,-0.280719,0.699124,1.845116,0.128777,-2.659626,Inactive
3.049858,-0.311015,1.914544,-0.019021,0.691976,-0.671314,1.95157,-0.333367,Inactive
7.379422,0.686433,1.172725,-0.407458,1.095066,0.955441,-0.824876,-2.641242,Inactive
4.712413,-3.715,-1.764973,1.04721,2.202286,-0.65246,-0.533331,0.5084,Inactive
5.468709,-2.563259,-2.01957,2.794296,1.358524,0.398569,-1.195559,1.112731,Inactive
2.238171,-0.368333,1.242231,1.097023,-0.192947,-0.269323,0.668313,0.187238,Inactive
3.07271,-2.611916,-1.555189,0.474832,2.083608,-0.655901,-0.040129,1.34122,Inactive
-3.040854,-0.399639,-4.345552,-0.313343,0.460245,-0.051643,0.37502,-0.096801,Inactive
2.829657,0.840267,4.711985,-4.609733,-1.105715,1.461964,-1.54662,-0.796889,Inactive
1.328501,-0.74674,0.884087,-2.964895,0.681807,1.739022,-0.888075,1.697349,Inactive
4.638237,-1.622314,0.12997,1.379066,1.324897,-1.710795,-0.405393,0.808672,Inactive
1.418915,-0.484622,1.490684,-5.0044,1.766804,-0.511329,-0.821183,1.771935,Inactive
-0.839642,2.476735,3.899045,-2.716086,0.320909,1.228291,-0.149972,-0.040578,Inactive
3.283289,-0.603849,-1.432517,-1.269589,-2.402349,-1.331459,-0.902575,-0.728481,Inactive
-1.493438,1.883853,2.759239,-2.761467,0.533644,0.357279,-1.722475,-0.003202,Inactive
1.866453,2.894924,-2.159,-0.667462,1.734508,-0.987687,1.640621,0.294823,Inactive
2.553298,-1.532499,4.049987,-4.489436,-1.385139,1.207467,-1.808496,0.324662,Inactive
4.622134,-0.486315,-1.94986,-0.639468,-1.304145,-0.668167,0.205814,-1.216693,Inactive
6.205696,-0.623151,-0.275914,-2.086747,-1.51806,-3.48423,-0.17438,0.573807,Inactive
0.775167,-3.10338,-3.682106,0.562765,1.975473,-0.495176,0.356434,0.85449,Inactive
3.881688,3.754099,-1.976199,-1.772915,2.975133,-1.446899,2.550364,-0.153979,Inactive
-2.692654,4.506722,0.23714,-3.304704,-1.190005,-1.861486,-0.186515,1.503387,Inactive
